onset	duration	trial_type	PresentedStimulusArrowDirection	ReactionTime	SubjectResponseButton	SubjectResponseButtonCode	SubjectResponseCorrectness	TrialOutcome	StopSignalDelay	LadderNumber	LadderTime	LadderMovement	TimeCourse	onset_orig	duration_orig	trial_type_orig
0.0228350190000128	1.5	GO	RIGHT	0.364588034000008	RIGHT	28	CorrectResponse	SuccessfulGo	0	0	0	0	0	0.0228	1.5	go
3.00934756199968	1.5	STOP	LEFT	0.233083783999973	RIGHT	28	IncorrectResponse	UnsuccessfulStop	0	2	250	-1	3	3.0093	1.5	junk
5.63147367900001	1.5	GO	LEFT	0.385328165999454	LEFT	5	CorrectResponse	SuccessfulGo	0	0	0	0	5.625	5.6315	1.5	go
7.63952575900021	1.5	GO	LEFT	0.342617927999527	LEFT	5	CorrectResponse	SuccessfulGo	0	0	0	0	7.625	7.6395	1.5	go
10.643387397	1.5	GO	RIGHT	0.354698264000035	RIGHT	28	CorrectResponse	SuccessfulGo	0	0	0	0	10.625	10.6434	1.5	go
12.7676136609998	1.5	GO	LEFT	0.302413250999962	LEFT	5	CorrectResponse	SuccessfulGo	0	0	0	0	12.75	12.7676	1.5	go
18.0119963569996	1.5	STOP	RIGHT	0.314249515000483	RIGHT	28	CorrectResponse	UnsuccessfulStop	0.154597468000247	1	150	-1	18	18.012	1.5	unsucc_stop
20.0200476640002	1.5	GO	RIGHT	0.388350584999898	RIGHT	28	CorrectResponse	SuccessfulGo	0	0	0	0	20	20.02	1.5	go
24.2685765280003	1.5	GO	RIGHT	0.449312404000011	RIGHT	28	CorrectResponse	SuccessfulGo	0	0	0	0	24.25	24.2686	1.5	go
26.3928691290002	1.5	GO	LEFT	0.353881467000065	LEFT	5	CorrectResponse	SuccessfulGo	0	0	0	0	26.375	26.3929	1.5	go
28.7659506889995	1.5	GO	LEFT	0.489569794999625	LEFT	5	CorrectResponse	SuccessfulGo	0	0	0	0	28.75	28.766	1.5	go
30.8903339660001	1.5	GO	RIGHT	0.372286789999634	RIGHT	28	CorrectResponse	SuccessfulGo	0	0	0	0	30.875	30.8903	1.5	go
35.5205926029994	1.5	STOP	LEFT	0	n/a	0	IncorrectResponse	SuccessfulStop	0.102709525000137	1	100	1	35.5	35.5206	1.5	succ_stop
38.0098803800001	1.5	STOP	RIGHT	0.351679403000162	RIGHT	28	CorrectResponse	UnsuccessfulStop	0.20423826699971	2	200	-1	38	38.0099	1.5	unsucc_stop
40.266890809	1.5	GO	LEFT	0.573487508999278	LEFT	5	CorrectResponse	SuccessfulGo	0	0	0	0	40.25	40.2669	1.5	go
43.0050486939999	1.5	GO	RIGHT	0.586319312000342	RIGHT	28	CorrectResponse	SuccessfulGo	0	0	0	0	43	43.005	1.5	go
45.3950215539999	1.5	GO	LEFT	0.419353863999277	LEFT	5	CorrectResponse	SuccessfulGo	0	0	0	0	45.375	45.395	1.5	go
47.7681138749995	1.5	GO	LEFT	0.45389434200024	LEFT	5	CorrectResponse	SuccessfulGo	0	0	0	0	47.75	47.7681	1.5	go
51.020953065	1.5	GO	LEFT	0.385496621999664	LEFT	5	CorrectResponse	SuccessfulGo	0	0	0	0	51	51.021	1.5	go
