onset	duration	trial_type	PresentedStimulusArrowDirection	ReactionTime	SubjectResponseButton	SubjectResponseButtonCode	SubjectResponseCorrectness	TrialOutcome	StopSignalDelay	LadderNumber	LadderTime	LadderMovement	TimeCourse	onset_orig	duration_orig	trial_type_orig
0.0290944789994683	1.5	STOP	LEFT	0.553461988999516	LEFT	5	CorrectResponse	UnsuccessfulStop	0.456832668000061	1	450	-1	0	0.0291	1.5	unsucc_stop
2.01900570899943	1.5	GO	RIGHT	0.484714148000421	RIGHT	28	CorrectResponse	SuccessfulGo	0	0	0	0	2	2.019	1.5	go
6.01859472399974	1.5	STOP	RIGHT	0.43573449700034	RIGHT	28	CorrectResponse	UnsuccessfulStop	0	2	450	-1	6	6.0186	1.5	unsucc_stop
8.64078990300004	1.5	GO	LEFT	0.445609092000268	LEFT	5	CorrectResponse	SuccessfulGo	0	0	0	0	8.625	8.6408	1.5	go
11.3956875120002	1.5	GO	RIGHT	0.450798582999596	RIGHT	28	CorrectResponse	SuccessfulGo	0	0	0	0	11.375	11.3957	1.5	go
15.3952432739998	1.5	GO	LEFT	0.438636748000135	LEFT	5	CorrectResponse	SuccessfulGo	0	0	0	0	15.375	15.3952	1.5	go
18.0174073600001	1.5	GO	RIGHT	0.469272538000041	RIGHT	28	CorrectResponse	SuccessfulGo	0	0	0	0	18	18.0174	1.5	go
20.141656793	1.5	GO	LEFT	0.497311422999701	LEFT	5	CorrectResponse	SuccessfulGo	0	0	0	0	20.125	20.1417	1.5	go
22.3986399289997	1.5	GO	RIGHT	0.624432511999657	RIGHT	28	CorrectResponse	SuccessfulGo	0	0	0	0	22.375	22.3986	1.5	go
24.8880541070002	1.5	GO	LEFT	0.520782378999684	LEFT	5	CorrectResponse	SuccessfulGo	0	0	0	0	24.875	24.8881	1.5	go
27.7590308899998	1.5	GO	LEFT	0.554557401999773	LEFT	5	CorrectResponse	SuccessfulGo	0	0	0	0	27.75	27.759	1.5	go
29.7672578459997	1.5	GO	LEFT	0.674479524999697	LEFT	5	CorrectResponse	SuccessfulGo	0	0	0	0	29.75	29.7673	1.5	go
33.63388751	1.5	GO	RIGHT	0.517784976000257	RIGHT	28	CorrectResponse	SuccessfulGo	0	0	0	0	33.625	33.6339	1.5	go
36.2561735170002	1.5	STOP	RIGHT	0.470719968000594	RIGHT	28	CorrectResponse	UnsuccessfulStop	0.403697529000056	1	400	-1	36.25	36.2562	1.5	unsucc_stop
40.5212057230001	1.5	STOP	LEFT	0	n/a	0	IncorrectResponse	SuccessfulStop	0.404436623000038	2	400	1	40.5	40.5212	1.5	succ_stop
42.5128278089996	1.5	GO	RIGHT	0.623274657000366	RIGHT	28	CorrectResponse	SuccessfulGo	0	0	0	0	42.5	42.5128	1.5	go
47.6408762009996	1.5	GO	RIGHT	0.428969376000168	RIGHT	28	CorrectResponse	SuccessfulGo	0	0	0	0	47.625	47.6409	1.5	go
50.3957908920002	1.5	GO	LEFT	0.522458124999503	LEFT	5	CorrectResponse	SuccessfulGo	0	0	0	0	50.375	50.3958	1.5	go
52.5199960780001	1.5	STOP	RIGHT	0.441059709000001	RIGHT	28	CorrectResponse	UnsuccessfulStop	0	2	450	-1	52.5	52.52	1.5	unsucc_stop
