onset	duration	trial_type	PresentedStimulusArrowDirection	ReactionTime	SubjectResponseButton	SubjectResponseButtonCode	SubjectResponseCorrectness	TrialOutcome	StopSignalDelay	LadderNumber	LadderTime	LadderMovement	TimeCourse	onset_orig	duration_orig	trial_type_orig
0.026703536000241	1.5	GO	RIGHT	0.516813922999972	RIGHT	28	CorrectResponse	SuccessfulGo	0	0	0	0	0	0.0267	1.5	go
3.26225384899999	1.5	GO	LEFT	0.356391967000036	LEFT	5	CorrectResponse	SuccessfulGo	0	0	0	0	3.25	3.2623	1.5	go
6.13328633499987	1.5	GO	LEFT	0.295601874000113	LEFT	5	CorrectResponse	SuccessfulGo	0	0	0	0	6.125	6.1333	1.5	go
8.63914710200015	1.5	GO	RIGHT	0.281738380999741	RIGHT	28	CorrectResponse	SuccessfulGo	0	0	0	0	8.625	8.6391	1.5	go
11.6431150560002	1.5	STOP	LEFT	0.313937546000034	LEFT	5	CorrectResponse	UnsuccessfulStop	0	1	350	-1	11.625	11.6431	1.5	unsucc_stop
13.8834383050003	1.5	STOP	RIGHT	0.317518967000069	RIGHT	28	CorrectResponse	UnsuccessfulStop	0	2	450	-1	13.875	13.8834	1.5	unsucc_stop
17.6342308379999	1.5	GO	RIGHT	0.286320853000234	RIGHT	28	CorrectResponse	SuccessfulGo	0	0	0	0	17.625	17.6342	1.5	go
20.3891589469999	1.5	GO	LEFT	0.315983897000024	LEFT	5	CorrectResponse	SuccessfulGo	0	0	0	0	20.375	20.3892	1.5	go
22.762298958	1.5	GO	RIGHT	0.409940224000366	RIGHT	28	CorrectResponse	SuccessfulGo	0	0	0	0	22.75	22.7623	1.5	go
25.7660135710003	1.5	GO	RIGHT	0.260858021999866	RIGHT	28	CorrectResponse	SuccessfulGo	0	0	0	0	25.75	25.766	1.5	go
27.7575800970003	1.5	STOP	LEFT	0.379633560999991	LEFT	5	CorrectResponse	UnsuccessfulStop	0.304528536999896	1	300	-1	27.75	27.7576	1.5	unsucc_stop
31.3921272080001	1.5	STOP	RIGHT	0.339340784999877	RIGHT	28	CorrectResponse	UnsuccessfulStop	0	2	400	-1	31.375	31.3921	1.5	unsucc_stop
34.1303015859999	1.5	GO	LEFT	0.463984802000141	LEFT	5	CorrectResponse	SuccessfulGo	0	0	0	0	34.125	34.1303	1.5	go
37.6321416850001	1.5	GO	RIGHT	0.224594701999649	RIGHT	28	CorrectResponse	SuccessfulGo	0	0	0	0	37.625	37.6321	1.5	go
41.0176089669999	1.5	GO	LEFT	0.351284232000125	LEFT	5	CorrectResponse	SuccessfulGo	0	0	0	0	41	41.0176	1.5	go
44.0215234739999	1.5	GO	LEFT	0.429078802999811	LEFT	5	CorrectResponse	SuccessfulGo	0	0	0	0	44	44.0215	1.5	go
46.0128007000003	1.5	GO	RIGHT	0.324161270999866	RIGHT	28	CorrectResponse	SuccessfulGo	0	0	0	0	46	46.0128	1.5	go
48.1371409200001	1.5	GO	LEFT	0.363223831000141	LEFT	5	CorrectResponse	SuccessfulGo	0	0	0	0	48.125	48.1371	1.5	go
51.7551259840002	1.5	STOP	LEFT	0.351075241999752	LEFT	5	CorrectResponse	UnsuccessfulStop	0.353265574000034	2	350	-1	51.75	51.7551	1.5	unsucc_stop
54.6427436849999	1.5	STOP	RIGHT	0.334541833999992	RIGHT	28	CorrectResponse	UnsuccessfulStop	0.251154314999894	1	250	-1	54.625	54.6427	1.5	unsucc_stop
56.63425327	1.5	GO	LEFT	0.417426415000136	LEFT	5	CorrectResponse	SuccessfulGo	0	0	0	0	56.625	56.6343	1.5	go
58.8912455879999	1.5	GO	RIGHT	0.365904855999815	RIGHT	28	CorrectResponse	SuccessfulGo	0	0	0	0	58.875	58.8912	1.5	go
62.0112343999999	1.5	GO	LEFT	0.39757635199976	LEFT	5	CorrectResponse	SuccessfulGo	0	0	0	0	62	62.0112	1.5	go
64.019374598	1.5	GO	RIGHT	0.429337930999736	RIGHT	28	CorrectResponse	SuccessfulGo	0	0	0	0	64	64.0194	1.5	go
66.2598700819999	1.5	GO	LEFT	0.293898446000185	LEFT	5	CorrectResponse	SuccessfulGo	0	0	0	0	66.25	66.2599	1.5	go
68.8819665460001	1.5	GO	LEFT	0.362560802000189	LEFT	5	CorrectResponse	SuccessfulGo	0	0	0	0	68.875	68.882	1.5	go
71.0062024920003	1.5	GO	RIGHT	0.341000714000074	RIGHT	28	CorrectResponse	SuccessfulGo	0	0	0	0	71	71.0062	1.5	go
73.893892652	1.5	GO	RIGHT	0.386422630000197	RIGHT	28	CorrectResponse	SuccessfulGo	0	0	0	0	73.875	73.8939	1.5	go
76.3832747249999	1.5	STOP	RIGHT	0	n/a	0	IncorrectResponse	SuccessfulStop	0.204892518000179	1	200	1	76.375	76.3833	1.5	succ_stop
78.7564131560002	1.5	GO	RIGHT	0.556270034000136	RIGHT	28	CorrectResponse	SuccessfulGo	0	0	0	0	78.75	78.7564	1.5	go
