onset	duration	trial_type	PresentedStimulusArrowDirection	ReactionTime	SubjectResponseButton	SubjectResponseButtonCode	SubjectResponseCorrectness	TrialOutcome	StopSignalDelay	LadderNumber	LadderTime	LadderMovement	TimeCourse	onset_orig	duration_orig	trial_type_orig
0.0345853569997416	1.5	GO	LEFT	0.306122551000954	LEFT	5	CorrectResponse	SuccessfulGo	0	0	0	0	0	0.0346	1.5	go
4.38197628799935	1.5	STOP	RIGHT	0.316653459000008	RIGHT	28	CorrectResponse	UnsuccessfulStop	0	2	650	-1	4.375	4.382	1.5	unsucc_stop
6.88793227799943	1.5	STOP	LEFT	0.31481508700017	LEFT	5	CorrectResponse	UnsuccessfulStop	0	1	550	-1	6.875	6.8879	1.5	unsucc_stop
8.89601100499931	1.5	GO	LEFT	0.352099301000635	LEFT	5	CorrectResponse	SuccessfulGo	0	0	0	0	8.875	8.896	1.5	go
10.8874811769983	1.5	GO	RIGHT	0.314589980000164	RIGHT	28	CorrectResponse	SuccessfulGo	0	0	0	0	10.875	10.8875	1.5	go
13.2607905569985	1.5	GO	LEFT	0.26002794499982	LEFT	5	CorrectResponse	SuccessfulGo	0	0	0	0	13.25	13.2608	1.5	go
16.5135007339995	1.5	GO	RIGHT	0.357922992001477	RIGHT	28	CorrectResponse	SuccessfulGo	0	0	0	0	16.5	16.5135	1.5	go
18.5049315849992	1.5	GO	RIGHT	0.351731771999766	RIGHT	28	CorrectResponse	SuccessfulGo	0	0	0	0	18.5	18.5049	1.5	go
22.1394364869993	1.5	GO	LEFT	0.344058713000777	LEFT	5	CorrectResponse	SuccessfulGo	0	0	0	0	22.125	22.1394	1.5	go
24.6454502449997	1.5	GO	RIGHT	0.259180705999825	RIGHT	28	CorrectResponse	SuccessfulGo	0	0	0	0	24.625	24.6455	1.5	go
26.6370399359985	1.5	STOP	RIGHT	0.277082692000477	LEFT	5	IncorrectResponse	UnsuccessfulStop	0	2	600	-1	26.625	26.637	1.5	junk
30.2712995549991	1.5	GO	RIGHT	0.352390021000247	RIGHT	28	CorrectResponse	SuccessfulGo	0	0	0	0	30.25	30.2713	1.5	go
32.2629533599993	1.5	GO	LEFT	0.361420916000498	LEFT	5	CorrectResponse	SuccessfulGo	0	0	0	0	32.25	32.263	1.5	go
34.2710631699993	1.5	GO	RIGHT	0.361450520998915	RIGHT	28	CorrectResponse	SuccessfulGo	0	0	0	0	34.25	34.2711	1.5	go
37.7561329179989	1.5	GO	LEFT	0.328475434000211	LEFT	5	CorrectResponse	SuccessfulGo	0	0	0	0	37.75	37.7561	1.5	go
40.3948463969991	1.5	STOP	LEFT	0.366126787001122	LEFT	5	CorrectResponse	UnsuccessfulStop	0	1	500	-1	40.375	40.3948	1.5	unsucc_stop
43.7638776589993	1.5	GO	LEFT	0.399780116998954	LEFT	5	CorrectResponse	SuccessfulGo	0	0	0	0	43.75	43.7639	1.5	go
46.7675799319986	1.5	GO	LEFT	0.352602173999912	LEFT	5	CorrectResponse	SuccessfulGo	0	0	0	0	46.75	46.7676	1.5	go
48.7589742989985	1.5	GO	LEFT	0.353038561001085	LEFT	5	CorrectResponse	SuccessfulGo	0	0	0	0	48.75	48.759	1.5	go
52.0119640329995	1.5	GO	RIGHT	0.348305043000437	RIGHT	28	CorrectResponse	SuccessfulGo	0	0	0	0	52	52.012	1.5	go
55.7625460559993	1.5	STOP	LEFT	0.373863553999399	LEFT	5	CorrectResponse	UnsuccessfulStop	0	2	550	-1	55.75	55.7625	1.5	unsucc_stop
58.0195907709985	1.5	GO	RIGHT	0.381965122998736	RIGHT	28	CorrectResponse	SuccessfulGo	0	0	0	0	58	58.0196	1.5	go
60.5088283629993	1.5	GO	RIGHT	0.403009282999847	RIGHT	28	CorrectResponse	SuccessfulGo	0	0	0	0	60.5	60.5088	1.5	go
63.2637506949995	1.5	STOP	RIGHT	0.37857731800068	RIGHT	28	CorrectResponse	UnsuccessfulStop	0	1	450	-1	63.25	63.2638	1.5	unsucc_stop
65.3880895899983	1.5	STOP	LEFT	0.357522667000012	LEFT	5	CorrectResponse	UnsuccessfulStop	0	2	500	-1	65.375	65.3881	1.5	unsucc_stop
67.7613276639986	1.5	GO	RIGHT	0.369304753001416	RIGHT	28	CorrectResponse	SuccessfulGo	0	0	0	0	67.75	67.7613	1.5	go
70.0182593579993	1.5	GO	RIGHT	0.38972763899983	RIGHT	28	CorrectResponse	SuccessfulGo	0	0	0	0	70	70.0183	1.5	go
72.6403994069988	1.5	GO	LEFT	0.386194695000086	LEFT	5	CorrectResponse	SuccessfulGo	0	0	0	0	72.625	72.6404	1.5	go
74.6319831299988	1.5	STOP	RIGHT	0.417929463999826	RIGHT	28	CorrectResponse	UnsuccessfulStop	0.403520750000098	1	400	-1	74.625	74.632	1.5	unsucc_stop
77.8845696139997	1.5	GO	LEFT	0.398780090999935	LEFT	5	CorrectResponse	SuccessfulGo	0	0	0	0	77.875	77.8846	1.5	go
80.0089652729985	1.5	GO	LEFT	0.402615046999927	LEFT	5	CorrectResponse	SuccessfulGo	0	0	0	0	80	80.009	1.5	go
82.1332820579992	1.5	GO	RIGHT	0.386298151999654	RIGHT	28	CorrectResponse	SuccessfulGo	0	0	0	0	82.125	82.1333	1.5	go
84.2575509169983	1.5	GO	RIGHT	0.401228453998556	RIGHT	28	CorrectResponse	SuccessfulGo	0	0	0	0	84.25	84.2576	1.5	go
88.8877516449993	1.5	GO	RIGHT	0.394417489000261	RIGHT	28	CorrectResponse	SuccessfulGo	0	0	0	0	88.875	88.8878	1.5	go
91.3936394209995	1.5	GO	LEFT	0.39852838600018	LEFT	5	CorrectResponse	SuccessfulGo	0	0	0	0	91.375	91.3936	1.5	go
93.5180016549984	1.5	GO	RIGHT	0.378252270000303	RIGHT	28	CorrectResponse	SuccessfulGo	0	0	0	0	93.5	93.518	1.5	go
95.6423063109996	1.5	GO	LEFT	0.383710158999747	LEFT	5	CorrectResponse	SuccessfulGo	0	0	0	0	95.625	95.6423	1.5	go
99.8907336299999	1.5	STOP	RIGHT	0.311563564000608	RIGHT	28	CorrectResponse	UnsuccessfulStop	0	1	350	-1	99.875	99.8907	1.5	unsucc_stop
102.645729061998	1.5	STOP	LEFT	0.379471229998671	LEFT	5	CorrectResponse	UnsuccessfulStop	0	2	450	-1	102.625	102.6457	1.5	unsucc_stop
104.886108309998	1.5	GO	LEFT	0.386446030001025	LEFT	5	CorrectResponse	SuccessfulGo	0	0	0	0	104.875	104.8861	1.5	go
107.143039797998	1.5	STOP	LEFT	0.352955402000589	LEFT	5	CorrectResponse	UnsuccessfulStop	0.30334724199929	1	300	-1	107.125	107.143	1.5	unsucc_stop
111.391652095999	1.5	GO	RIGHT	0.360446849999789	RIGHT	28	CorrectResponse	SuccessfulGo	0	0	0	0	111.375	111.3917	1.5	go
113.515993822999	1.5	STOP	RIGHT	0.388464796000335	RIGHT	28	CorrectResponse	UnsuccessfulStop	0	2	400	-1	113.5	113.516	1.5	unsucc_stop
116.270851742998	1.5	GO	RIGHT	0.417965579999873	RIGHT	28	CorrectResponse	SuccessfulGo	0	0	0	0	116.25	116.2709	1.5	go
119.141910849999	1.5	GO	RIGHT	0.386067293000451	RIGHT	28	CorrectResponse	SuccessfulGo	0	0	0	0	119.125	119.1419	1.5	go
121.382347131999	1.5	GO	LEFT	0.355739591999736	LEFT	5	CorrectResponse	SuccessfulGo	0	0	0	0	121.375	121.3823	1.5	go
123.75558603	1.5	GO	LEFT	0.407992378999552	LEFT	5	CorrectResponse	SuccessfulGo	0	0	0	0	123.75	123.7556	1.5	go
125.896434017999	1.5	GO	LEFT	0.403431168000679	LEFT	5	CorrectResponse	SuccessfulGo	0	0	0	0	125.875	125.8964	1.5	go
128.136818694	1.5	GO	LEFT	0.409249154999998	LEFT	5	CorrectResponse	SuccessfulGo	0	0	0	0	128.125	128.1368	1.5	go
133.015922754999	1.5	GO	LEFT	0.392536753999593	LEFT	5	CorrectResponse	SuccessfulGo	0	0	0	0	133	133.0159	1.5	go
135.389262564999	1.5	GO	LEFT	0.317012916999374	LEFT	5	CorrectResponse	SuccessfulGo	0	0	0	0	135.375	135.3893	1.5	go
137.646233567999	1.5	GO	RIGHT	0.394567212999391	RIGHT	28	CorrectResponse	SuccessfulGo	0	0	0	0	137.625	137.6462	1.5	go
139.770576915	1.5	GO	RIGHT	0.46149010299996	RIGHT	28	CorrectResponse	SuccessfulGo	0	0	0	0	139.75	139.7706	1.5	go
143.521070993998	1.5	STOP	LEFT	0.335836885999015	LEFT	5	CorrectResponse	UnsuccessfulStop	0	2	350	-1	143.5	143.5211	1.5	unsucc_stop
145.761641772999	1.5	GO	RIGHT	0.39878439200038	RIGHT	28	CorrectResponse	SuccessfulGo	0	0	0	0	145.75	145.7616	1.5	go
148.383681703999	1.5	STOP	RIGHT	0.401166054998612	RIGHT	28	CorrectResponse	UnsuccessfulStop	0.254376670998681	1	250	-1	148.375	148.3837	1.5	unsucc_stop
152.632146813999	1.5	GO	LEFT	0.335623371998736	LEFT	5	CorrectResponse	SuccessfulGo	0	0	0	0	152.625	152.6321	1.5	go
155.005456330999	1.5	STOP	RIGHT	0.342511426999408	RIGHT	28	CorrectResponse	UnsuccessfulStop	0.304645806998451	2	300	-1	155	155.0055	1.5	unsucc_stop
157.262474034	1.5	GO	RIGHT	0.552804156001002	RIGHT	28	CorrectResponse	SuccessfulGo	0	0	0	0	157.25	157.2625	1.5	go
160.515236517998	1.5	GO	LEFT	0.377152675000616	LEFT	5	CorrectResponse	SuccessfulGo	0	0	0	0	160.5	160.5152	1.5	go
163.137371157	1.5	GO	LEFT	0.384337757999674	LEFT	5	CorrectResponse	SuccessfulGo	0	0	0	0	163.125	163.1374	1.5	go
165.145494936	1.5	GO	RIGHT	0.390527650999502	RIGHT	28	CorrectResponse	SuccessfulGo	0	0	0	0	165.125	165.1455	1.5	go
