onset	duration	trial_type	PresentedStimulusArrowDirection	ReactionTime	SubjectResponseButton	SubjectResponseButtonCode	SubjectResponseCorrectness	TrialOutcome	StopSignalDelay	LadderNumber	LadderTime	LadderMovement	TimeCourse	onset_orig	duration_orig	trial_type_orig
0.0201179280002179	1.5	GO	LEFT	0.352108060000319	LEFT	5	CorrectResponse	SuccessfulGo	0	0	0	0	0	0.0201	1.5	go
2.39259414000026	1.5	GO	LEFT	0.328260750000027	LEFT	5	CorrectResponse	SuccessfulGo	0	0	0	0	2.375	2.3926	1.5	go
4.38417507700024	1.5	GO	LEFT	0.264232916999845	LEFT	5	CorrectResponse	SuccessfulGo	0	0	0	0	4.375	4.3842	1.5	go
6.39233159800006	1.5	GO	RIGHT	0.223708686999998	LEFT	5	IncorrectResponse	JUNK	0	0	0	0	6.375	6.3923	1.5	junk
9.13057069600018	1.5	GO	RIGHT	0.33477321700002	RIGHT	28	CorrectResponse	SuccessfulGo	0	0	0	0	9.125	9.1306	1.5	go
11.13868155	1.5	GO	RIGHT	0.317212318000202	RIGHT	28	CorrectResponse	SuccessfulGo	0	0	0	0	11.125	11.1387	1.5	go
13.6446163979999	1.5	STOP	LEFT	0	n/a	0	IncorrectResponse	SuccessfulStop	0.156262243000128	2	150	1	13.625	13.6446	1.5	succ_stop
16.0178163230003	1.5	STOP	RIGHT	0.383699148000233	RIGHT	28	CorrectResponse	UnsuccessfulStop	0.354891594000037	1	350	-1	16	16.0178	1.5	unsucc_stop
20.3991790120003	1.5	GO	LEFT	0.364740915999846	LEFT	5	CorrectResponse	SuccessfulGo	0	0	0	0	20.375	20.3992	1.5	go
22.3906050730002	1.5	GO	RIGHT	0.289665821000199	RIGHT	28	CorrectResponse	SuccessfulGo	0	0	0	0	22.375	22.3906	1.5	go
25.8923998220002	1.5	GO	LEFT	0.339983997000218	LEFT	5	CorrectResponse	SuccessfulGo	0	0	0	0	25.875	25.8924	1.5	go
27.8837965590001	1.5	STOP	LEFT	0.320172564000131	LEFT	5	CorrectResponse	UnsuccessfulStop	0.205218533999869	2	200	-1	27.875	27.8838	1.5	unsucc_stop
33.01196261	1.5	GO	RIGHT	0.389371514000231	RIGHT	28	CorrectResponse	SuccessfulGo	0	0	0	0	33	33.012	1.5	go
38.007189722	1.5	STOP	RIGHT	0.384896074000153	RIGHT	28	CorrectResponse	UnsuccessfulStop	0.304697702999874	1	300	-1	38	38.0072	1.5	unsucc_stop
40.0153674090002	1.5	GO	RIGHT	0.420171320000009	RIGHT	28	CorrectResponse	SuccessfulGo	0	0	0	0	40	40.0154	1.5	go
43.3842560510002	1.5	GO	LEFT	0.279793144999985	LEFT	5	CorrectResponse	SuccessfulGo	0	0	0	0	43.375	43.3843	1.5	go
45.3924414150001	1.5	GO	LEFT	0.330924217000302	LEFT	5	CorrectResponse	SuccessfulGo	0	0	0	0	45.375	45.3924	1.5	go
48.396182774	1.5	GO	RIGHT	0.292440383000212	RIGHT	28	CorrectResponse	SuccessfulGo	0	0	0	0	48.375	48.3962	1.5	go
50.3878931260001	1.5	STOP	RIGHT	0.309978429999774	RIGHT	28	CorrectResponse	UnsuccessfulStop	0.154289886999777	2	150	-1	50.375	50.3879	1.5	unsucc_stop
52.7609593400002	1.5	GO	RIGHT	0.432281398000214	RIGHT	28	CorrectResponse	SuccessfulGo	0	0	0	0	52.75	52.761	1.5	go
56.5115652449999	1.5	GO	LEFT	0.402318662000198	LEFT	5	CorrectResponse	SuccessfulGo	0	0	0	0	56.5	56.5116	1.5	go
60.146113841	1.5	GO	LEFT	0.333664997000142	LEFT	5	CorrectResponse	SuccessfulGo	0	0	0	0	60.125	60.1461	1.5	go
63.0171041150002	1.5	GO	RIGHT	0.329754904999845	RIGHT	28	CorrectResponse	SuccessfulGo	0	0	0	0	63	63.0171	1.5	go
66.269845407	1.5	STOP	LEFT	0	n/a	0	IncorrectResponse	SuccessfulStop	0.255177649999951	1	250	1	66.25	66.2698	1.5	succ_stop
69.5060519440003	1.5	STOP	LEFT	0	n/a	0	IncorrectResponse	SuccessfulStop	0.10375824699986	2	100	1	69.5	69.5061	1.5	succ_stop
73.2567728130002	1.5	GO	RIGHT	0.39405662199988	RIGHT	28	CorrectResponse	SuccessfulGo	0	0	0	0	73.25	73.2568	1.5	go
75.2647810840003	1.5	STOP	RIGHT	0.336626376999902	RIGHT	28	CorrectResponse	UnsuccessfulStop	0.303186505999747	1	300	-1	75.25	75.2648	1.5	unsucc_stop
79.7622593320002	1.5	GO	LEFT	0.469437483000092	LEFT	5	CorrectResponse	SuccessfulGo	0	0	0	0	79.75	79.7623	1.5	go
83.131231762	1.5	GO	RIGHT	0.335877719000109	RIGHT	28	CorrectResponse	SuccessfulGo	0	0	0	0	83.125	83.1312	1.5	go
85.5209932390003	1.5	GO	RIGHT	0.330946991000019	RIGHT	28	CorrectResponse	SuccessfulGo	0	0	0	0	85.5	85.521	1.5	go
